EV_Value, Win_Rate
0.951971,0.30498
2.77998,0.54754
2.00422,0.3818
1.34501,0.27914
1.91301,0.22148
0.983149,0.47844
1.72887,0.3135
1.69306,0.58546
4.13569,0.9222
1.77424,0.8306
0.835184,0.15122
2.72784,0.7038
0.888082,0.26598
1.86913,0.4243
1.42238,0.41704
1.06393,0.24114
1.79065,0.7262
2.24011,0.5939
1.74,0.73504
1.447,0.58058
1.70802,0.50974
0.77854,0.2685
1.03684,0.38882
2.7372,0.86652
0.959209,0.43262
1.80347,0.62508
0.900158,0.33774
0.886009,0.14838
1.52329,0.4506
2.82238,0.82342
0.898935,0.4451
1.66291,0.26306
0.942719,0.28418
1.70855,0.49578
1.79102,0.79544
1.06847,0.25154
1.69207,0.65874
0.881951,0.27546
1.73545,0.18644
1.86533,0.51876
1.67443,0.54352
0.97555,0.4105
1.67865,0.53054
1.85057,0.75986
1.74245,0.46864
1.83573,0.64214
1.67768,0.39166
0.8913,0.3569
4.04776,0.89894
1.80402,0.7154
1.02702,0.43584
1.02459,0.32828
0.966464,0.33564
1.42074,0.35
0.837226,0.25912
1.7477,0.1663
1.9446,0.69758
0.776387,0.21744
1.6702,0.43084
1.69431,0.68448
4.05815,0.89934
1.82506,0.3318
0.838142,0.23476
0.882746,0.27958
1.70755,0.52394
2.8884,0.7947
1.94182,0.62576
1.75015,0.61408
1.80003,0.46518
0.944338,0.2926
1.96455,0.55548
1.12546,0.3202
0.835,0.37402
0.940868,0.2603
4.05887,0.9016
1.14008,0.27666
1.70795,0.5883
1.09057,0.2778
1.72284,0.54888
1.59203,0.33846
2.09846,0.57674
3.99237,0.87654
1.99072,0.7238
2.42252,0.5703
1.06833,0.30436
0.896148,0.38796
4.05872,0.94924
0.89351,0.3615
1.68597,0.53768
1.81454,0.53198
0.884105,0.21946
1.77955,0.62472
1.82626,0.517
1.06852,0.27684
1.09149,0.45914
1.67938,0.57966
1.01961,0.1434
0.842186,0.46224
2.00065,0.7731
1.83098,0.53348
0.888637,0.31038
1.07517,0.22938
1.02555,0.17568
1.70391,0.7145
1.7062,0.35954
5.81128,0.97218
1.87614,0.54126
0.852802,0.5138
0.901968,0.37436
1.68978,0.65012
1.92521,0.30284
1.90076,0.68332
1.86653,0.55878
2.74573,0.56262
1.72808,0.4371
1.90542,0.42596
1.71066,0.55378
1.02449,0.22066
0.831984,0.3873
1.71304,0.75118
1.58401,0.36734
1.02573,0.41502
0.879408,0.26894
1.74092,0.47596
0.842924,0.4219
1.89633,0.68962
1.86957,0.34966
1.70451,0.73408
1.07713,0.27374
1.52782,0.4248
0.77854,0.23758
1.66603,0.36932
2.74209,0.64894
1.06825,0.37578
1.66177,0.53058
0.959292,0.33916
0.951207,0.38326
0.897699,0.4528
1.0261,0.47002
1.75275,0.75386
1.74726,0.6975
2.43274,0.62934
1.04137,0.47612
1.40862,0.2514
2.79852,0.84174
1.90198,0.66818
1.92303,0.59596
1.713,0.36598
0.838319,0.4228
0.897623,0.2643
1.89953,0.66682
1.07486,0.28244
1.90683,0.67362
0.967069,0.21416
1.76663,0.62578
1.51653,0.34148
0.844229,0.41162
1.75863,0.84298
0.830866,0.19838
2.72302,0.55178
0.897402,0.34768
1.71911,0.77928
1.8627,0.75846
0.832788,0.2486
2.85863,0.7869
0.887317,0.1577
1.76304,0.74752
1.08942,0.54718
1.78137,0.20588
2.39618,0.64334
1.02656,0.46166
1.74758,0.54092
1.713,0.36598
1.76501,0.56482
1.86028,0.6848
0.83409,0.42994
0.981432,0.48942
1.78552,0.85224
0.874817,0.1966
1.07458,0.2147
0.827235,0.15832
2.38928,0.60222
1.87712,0.59548
0.878442,0.20116
1.79102,0.8234
2.42006,0.5152
1.52638,0.47636
0.841349,0.20504
0.89551,0.2175
1.78192,0.63462
1.0712,0.1944
1.86988,0.25516
1.90935,0.55502
1.95648,0.83134
1.8839,0.7113
1.71463,0.53716
1.71745,0.2369
5.84934,0.97476
1.77424,0.8306
1.66383,0.54848
1.14392,0.3414
2.73794,0.69632
1.78552,0.78136
0.888263,0.3243
1.7376,0.61542
1.82962,0.45836
0.958355,0.46012
1.73009,0.40484
1.89705,0.79848
0.887317,0.30904
1.9285,0.21858
0.955604,0.27466
1.72894,0.72534
0.95314,0.32122
1.12884,0.17606
1.57525,0.4423
0.845956,0.39042
0.898188,0.37224
1.89022,0.68904
1.03124,0.29728
0.893723,0.45128
3.01971,0.75704
1.65629,0.2016
4.17319,0.86022
1.82219,0.54702
0.960637,0.42572
0.955604,0.27466
1.02497,0.28028
0.951207,0.38326
0.889322,0.2621
0.950895,0.254
1.74852,0.3385
1.41682,0.48616
1.67427,0.38404
2.11977,0.6721
1.68077,0.54078
1.88761,0.7904
0.891567,0.4085
1.87529,0.18426
1.03131,0.30674
1.83675,0.61616
0.840376,0.2601
0.845687,0.42286
1.73997,0.7693
2.01227,0.41924
1.08395,0.36718
1.8914,0.41368
1.88536,0.40778
0.843592,0.48932
2.88777,0.90014
0.852471,0.50072
0.838363,0.3707
1.77804,0.6772
0.835377,0.3779
2.50143,0.70828
1.41848,0.50662
0.834054,0.40252
1.80105,0.8582
1.76277,0.60236
1.01909,0.20698
1.90614,0.74538
1.0315,0.33788
0.88725,0.18774
1.67971,0.48942
2.00476,0.40152
1.7179,0.52726
1.9035,0.54282
0.77959,0.416
1.07213,0.34404
1.82908,0.45192
1.58464,0.36338
1.03083,0.45678
2.88434,0.7546
1.73009,0.40484
2.45623,0.513
1.73,0.58264
1.01227,0.20136
1.82674,0.83142
2.73539,0.87596
0.90386,0.44032
2.70569,0.58016
2.72784,0.82356
1.66072,0.32562
1.76706,0.79592
1.07427,0.29154
1.74778,0.1872
4.06871,0.91952
1.72903,0.51338
1.91047,0.53458
0.838595,0.2813
0.833878,0.32602
1.6702,0.43084
1.42035,0.54606
1.68052,0.39316
1.01741,0.28108
2.85178,0.73106
1.71144,0.40406
1.70947,0.72946
2.41783,0.56196
1.68052,0.39316
4.15129,0.89142
1.07018,0.24076
0.955232,0.1896
1.66208,0.14866
2.4093,0.52964
1.83668,0.64134
1.73002,0.59184
1.74092,0.18006
1.06304,0.18446
1.89259,0.72272
1.08062,0.2356
1.50747,0.26746
2.28559,0.60076
1.03223,0.24044
0.906359,0.46418
1.71296,0.75952
1.75125,0.2566
1.70196,0.5133
1.67522,0.35434
0.908074,0.43448
1.72094,0.53146
1.41547,0.3336
1.57664,0.3755
1.66246,0.17326
1.72072,0.56238
0.781676,0.18678
4.04907,0.91702
0.892612,0.27568
5.8003,0.89318
1.34836,0.30432
2.38695,0.47672
2.74633,0.76396
1.07686,0.30954
0.84124,0.21424
1.06492,0.16406
1.56629,0.30382
1.74867,0.82632
1.03031,0.52874
1.65956,0.27718
1.71188,0.54702
2.69914,0.6326
1.71672,0.52496
2.84509,0.4685
0.900412,0.41518
0.883621,0.15868
1.03483,0.37666
1.89107,0.38176
1.80101,0.79332
1.77955,0.65308
2.72112,0.86446
5.81947,0.97926
2.81521,0.61676
0.842563,0.35972
0.781676,0.42202
1.0261,0.47002
0.956426,0.32866
1.86138,0.68966
2.24098,0.57266
1.75809,0.61124
1.92882,0.60368
1.12484,0.28688
1.76727,0.62502
2.98735,0.6872
1.67025,0.60706
0.839566,0.14718
0.827057,0.2363
0.941355,0.3018
0.906429,0.47682
0.945992,0.18952
1.67527,0.5683
0.778458,0.357
0.973926,0.22434
0.83577,0.19792
1.82871,0.23152
1.83019,0.54834
1.7385,0.80648
2.76341,0.8211
1.07821,0.36408
1.81024,0.55142
1.69207,0.65874
1.87143,0.7479
1.02965,0.44752
1.3446,0.23288
1.72045,0.68842
3.03273,0.86176
1.68178,0.53676
1.9512,0.3578
2.35254,0.47018
1.66466,0.61654
0.84554,0.47472
1.81454,0.31958
1.07946,0.25112
1.85393,0.64648
0.835501,0.2195
0.906264,0.51254
1.70737,0.42248
0.840168,0.42448
0.894586,0.42534
1.72458,0.60062
1.52234,0.32252
1.83907,0.40508
1.74829,0.79482
1.70758,0.52394
1.07163,0.3944
1.3674,0.45048
1.07084,0.36886
1.13227,0.43278
1.95307,0.50178
1.41238,0.33766
1.40698,0.2782
1.74874,0.4197
1.77549,0.35614
2.80539,0.5551
1.58233,0.55214
1.34555,0.27592
2.01885,0.42362
2.85178,0.73106
1.5764,0.3147
2.17084,0.70124
0.84124,0.21424
2.42614,0.6579
0.84858,0.23532
1.13358,0.2379
1.74852,0.3385
1.03246,0.50604
1.72458,0.54842
1.13195,0.37434
1.67454,0.5768
4.15483,0.92798
2.09134,0.55448
1.51117,0.36826
0.949302,0.26944
0.90748,0.4361
1.8632,0.33114
1.41078,0.31174
1.35644,0.41266
1.70528,0.25018
2.37933,0.56718
0.946065,0.41122
1.81284,0.63076
0.842646,0.43404
0.826111,0.16066
1.14167,0.48276
2.97037,0.5918
1.86997,0.41814
1.91979,0.6639
1.56911,0.39528
1.0911,0.48464
1.67971,0.59038
1.83366,0.17222
1.67204,0.33812
0.949507,0.2053
1.80953,0.53286
1.68073,0.6367
0.845126,0.47736
1.91414,0.35522
2.23651,0.5303
1.13879,0.35282
1.37376,0.49388
1.04011,0.48446
2.76887,0.76152
1.58416,0.55442
1.03552,0.33558
0.833878,0.31644
1.77917,0.75398
1.76902,0.56272
1.82659,0.2406
2.73766,0.8513
2.00861,0.6215
2.74143,0.55508
0.852637,0.40884
0.881469,0.24964
1.73883,0.75076
0.894796,0.41116
1.68583,0.39576
1.91164,0.23436
1.89948,0.78092
2.83068,0.55034
1.41768,0.54312
1.91519,0.30708
2.71691,0.85808
1.73022,0.78276
1.80094,0.35946
1.94959,0.79468
1.73382,0.6045
1.90437,0.53814
1.12266,0.2717
1.67418,0.54986
1.89633,0.68962
0.88725,0.36366
0.897402,0.33918
0.908074,0.50488
0.906181,0.4417
1.364,0.4308
1.82836,0.44472
1.85805,0.75384
1.02887,0.4799
1.03884,0.46848
0.780618,0.4147
1.40418,0.32392
1.72103,0.59562
1.67341,0.43816
1.74864,0.7874
0.957788,0.35996
0.943363,0.3057
1.8922,0.652
1.77004,0.4869
1.70758,0.52394
0.897129,0.23694
1.1466,0.37578
2.70853,0.619
1.72499,0.64026
0.840211,0.34014
1.0721,0.42186
0.829127,0.3008
1.54995,0.52608
2.71064,0.84522
1.86507,0.72784
1.66486,0.50262
1.02367,0.25476
1.1392,0.2661
1.36209,0.38678
1.83622,0.64056
1.67523,0.517
1.41288,0.26988
1.57135,0.2986
1.03779,0.53882
1.52546,0.40706
1.7477,0.48566
1.86997,0.38918
1.41238,0.35096
1.67639,0.53418
1.03412,0.231
0.83409,0.18716
1.36112,0.3732
0.883245,0.21212
0.947897,0.26078
2.50177,0.4206
0.842255,0.42846
1.80014,0.16362
1.74652,0.49482
1.02945,0.26444
0.874817,0.19172
1.53497,0.41962
1.03633,0.4805
0.949019,0.39316
0.911603,0.52178
2.72832,0.79442
1.08542,0.46006
1.82723,0.4843
1.08604,0.38108
0.972422,0.21582
1.73245,0.58166
1.73867,0.81614
1.80701,0.18134
1.02955,0.35164
0.842684,0.1768
1.13524,0.40456
1.71915,0.77206
2.00592,0.41534
0.906181,0.42358
1.54685,0.5352
1.79374,0.25438
2.87767,0.5553
1.08784,0.4146
4.0487,0.9193
1.34501,0.29596
1.86861,0.732
2.82004,0.61852
1.73002,0.64866
0.965867,0.36088
1.79112,0.51628
1.68575,0.54856
1.70175,0.50294
0.830866,0.3752
0.981173,0.47386
0.894796,0.40786
1.57104,0.3181
1.58444,0.27614
2.70022,0.824
0.967069,0.21416
0.836377,0.20924
0.842186,0.46224
1.84184,0.63324
0.880351,0.27834
1.08733,0.5174
1.90713,0.81876
1.57809,0.332
1.07761,0.29926
1.72326,0.14504
1.52154,0.3229
1.38828,0.56022
2.39618,0.64334
1.73205,0.30994
2.45833,0.57868
1.75864,0.86296
2.7497,0.83036
1.09026,0.54246
0.842186,0.48056
1.80255,0.86984
0.833107,0.29528
1.39001,0.52632
1.8234,0.6461
0.901022,0.42056
1.82124,0.63252
1.74863,0.8193
2.39854,0.60712
1.74998,0.845
1.71473,0.17948
1.93803,0.70088
2.76802,0.7514
0.876856,0.21638
0.841308,0.3957
7.61763,0.98896
1.76606,0.14994
2.76173,0.55146
1.81992,0.76268
1.91218,0.529
1.98119,0.78216
1.73642,0.60208
0.956721,0.32898
1.3591,0.53524
1.09133,0.46654
1.878,0.77148
1.87829,0.36598
1.06982,0.19204
1.9154,0.74316
0.843132,0.27722
1.73154,0.7404
0.904099,0.46364
1.91261,0.7408
1.68594,0.63048
0.881469,0.24964
1.94471,0.58242
1.43334,0.41846
1.91524,0.21796
0.910657,0.373
0.844576,0.5068
1.72169,0.70428
1.09157,0.49562
1.03932,0.29766
2.90004,0.7138
0.778458,0.18306
2.28544,0.33774
5.82936,0.97178
2.15294,0.25788
0.849997,0.49134
1.74369,0.65366
1.13232,0.32488
1.87806,0.43148
0.94833,0.26016
5.81219,0.68154
1.72912,0.22426
1.86735,0.75502
1.42392,0.48902
1.5247,0.52834
1.74092,0.1777
2.81548,0.56888
1.56512,0.30216
0.959491,0.458
1.84153,0.74322
2.86558,0.57976
2.1267,0.73146
1.66062,0.51082
0.833919,0.1783
0.850458,0.42886
1.74884,0.58798
1.66525,0.56968
1.03339,0.49904
0.981432,0.48942
2.82004,0.61852
1.75336,0.71562
1.94109,0.84598
1.78217,0.59576
0.9639,0.32206
1.51162,0.26944
2.09134,0.55458
0.779784,0.38838
0.852389,0.522
0.88298,0.19876
1.7442,0.26522
1.68353,0.30546
0.850744,0.44166
1.14114,0.30582
0.895609,0.44574
1.90837,0.77196
1.07606,0.20386
1.9427,0.69474
1.72058,0.52592
2.41573,0.3123
0.900033,0.30758
1.92886,0.58168
2.11515,0.31176
1.73883,0.84512
1.74972,0.47588
1.73386,0.69874
1.07897,0.43874
1.70576,0.75554
1.08025,0.26868
1.1337,0.47558
1.87671,0.61184
1.13596,0.31548
2.11977,0.6721
1.69017,0.55594
2.11515,0.62036
0.777415,0.39338
1.74641,0.46074
1.79419,0.85024
0.879386,0.27968
1.74841,0.8301
1.12373,0.34016
1.84699,0.6987
1.02526,0.33268
1.7329,0.30488
1.80662,0.25224
1.8488,0.75294
0.901691,0.44868
1.88749,0.61254
1.85447,0.66576
0.939531,0.22346
2.39438,0.33602
2.73638,0.70972
1.77559,0.83004
2.77193,0.88818
0.844658,0.47974
0.788192,0.46404
1.94185,0.77908
0.840478,0.41554
1.71906,0.72628
1.08655,0.40582
1.71023,0.71052
0.941833,0.20098
0.841683,0.42512
1.67631,0.50272
1.82743,0.56186
1.66708,0.3569
0.892635,0.25064
0.827235,0.15832
1.66915,0.25896
1.07553,0.43766
1.07637,0.37874
1.09426,0.45826
1.56925,0.33126
1.85903,0.77932
2.7405,0.72152
1.83402,0.81754
0.887512,0.27538
1.7179,0.52726
1.67738,0.43384
1.87806,0.43148
1.08012,0.38474
0.944338,0.23054
1.08733,0.5174
1.36414,0.48558
0.971125,0.3725
1.86982,0.71584
0.902059,0.4459
1.82241,0.55866
1.67126,0.50536
1.90682,0.863
1.0255,0.35852
1.69091,0.2662
2.9866,0.64868
0.889313,0.17148
1.41517,0.34884
0.956205,0.45144
1.67642,0.61734
1.73382,0.68078
1.66583,0.48588
0.953606,0.37062
0.791113,0.4795
1.07773,0.43276
0.956255,0.40298
2.27685,0.5708
1.68793,0.26208
1.40513,0.3152
1.66072,0.55022
0.906531,0.45858
2.02077,0.41692
1.89833,0.43752
1.0328,0.389
1.78924,0.55078
1.89895,0.7196
0.842296,0.36822
2.81983,0.6589
2.86473,0.72268
0.936493,0.22936
1.84569,0.41978
1.7684,0.62956
1.84208,0.66606
1.86997,0.3968
1.91832,0.54316
0.838319,0.40256
1.74863,0.8073
1.08364,0.29124
0.879497,0.23302
0.965746,0.28864
0.893582,0.3952
1.02981,0.1853
1.52749,0.2975
1.34681,0.2335
1.67971,0.59038
1.69655,0.66646
0.790167,0.47716
1.04346,0.49472
1.82384,0.26268
2.72672,0.57714
1.95895,0.84546
2.00593,0.38354
0.841661,0.43508
1.66834,0.47528
1.89164,0.39902
1.08917,0.35816
1.89048,0.65572
0.975467,0.41076
2.97037,0.5918
0.904723,0.44904
0.897402,0.33918
2.02566,0.38332
2.72836,0.80756
1.74652,0.47834
1.91519,0.30708
0.834238,0.36582
0.945808,0.23666
1.74964,0.71242
1.97261,0.4759
1.39165,0.5509
1.41078,0.31174
1.75928,0.16664
1.74623,0.53848
0.960637,0.4557
4.05857,0.8969
1.135,0.29444
2.76193,0.63334
2.88669,0.8532
0.898982,0.19676
1.80949,0.22244
1.88965,0.66674
0.908346,0.42168
0.947826,0.2541
2.1662,0.32646
1.4046,0.25138
2.77109,0.86724
0.889805,0.35766
1.02004,0.28668
0.777698,0.40514
1.75867,0.84746
2.74637,0.74256
2.99663,0.81576
1.81631,0.63646
1.90661,0.8068
0.881951,0.27546
2.8012,0.85732
2.01526,0.35456
1.02719,0.1786
1.82202,0.649
1.66513,0.4072
0.904454,0.3448
1.79884,0.66488
0.898752,0.4422
1.80089,0.8325
1.70951,0.71116
1.80259,0.84264
1.89048,0.53272
0.967069,0.21416
0.836078,0.20346
1.74739,0.33586
0.896349,0.27208
1.78921,0.64436
2.72298,0.54626
1.95899,0.64136
0.83343,0.19892
1.79374,0.53266
0.943363,0.14944
0.847701,0.36206
1.68247,0.62268
0.896899,0.3644
1.88301,0.54766
1.08673,0.36608
1.7264,0.5578
1.70568,0.66992
1.78214,0.74818
1.91839,0.56012
0.881628,0.27046
2.88041,0.76458
1.71915,0.77206
1.70065,0.6709
0.963854,0.37972
1.67535,0.57426
1.85987,0.70948
1.79133,0.82766
2.79852,0.55386
0.936493,0.22364
1.05982,0.22972
0.842288,0.30664
1.36923,0.36074
0.904169,0.29762
1.03083,0.45678
1.89408,0.64572
0.89176,0.36876
1.14154,0.32312
4.01412,0.89932
0.974232,0.31456
0.960379,0.39332
2.84756,0.7287
1.67844,0.43096
2.44777,0.5133
1.81454,0.53198
1.13929,0.31806
2.30167,0.3931
0.956426,0.25564
2.42603,0.63722
2.89856,0.91654
0.943772,0.2819
1.36108,0.32522
0.939531,0.22346
1.02496,0.48104
1.93734,0.79986
0.979721,0.51044
2.8884,0.7947
1.82452,0.77244
1.69655,0.68692
1.84177,0.5478
1.82205,0.58688
1.74998,0.73656
0.845604,0.4655
1.08808,0.48482
0.901104,0.44928
1.72295,0.76296
1.86599,0.54378
1.85568,0.25824
2.38467,0.4996
2.12942,0.64436
2.12942,0.69266
0.840294,0.479
1.01877,0.2636
1.36815,0.3273
1.88398,0.70908
2.73011,0.88302
1.02884,0.46658
2.15661,0.30216
0.980153,0.41752
1.74837,0.82744
0.944529,0.17516
1.88447,0.43256
0.949019,0.39316
0.894187,0.24342
1.36214,0.49364
1.66391,0.54866
3.99237,0.87686
1.02859,0.25878
1.06463,0.26008
1.06616,0.25184
0.960614,0.32018
0.902117,0.24192
1.68371,0.62714
1.76535,0.58404
0.950895,0.27876
1.88039,0.5532
1.72705,0.5087
0.843201,0.3896
1.66826,0.50506
1.85259,0.43442
2.38027,0.60762
2.70569,0.60316
1.82237,0.2867
1.6954,0.59354
0.963619,0.3966
1.14703,0.52154
1.76095,0.71766
1.88466,0.43964
1.07781,0.23574
1.87098,0.53444
1.08034,0.372
0.844147,0.42018
2.1267,0.63276
1.78405,0.47728
1.91284,0.63256
1.66915,0.4873
2.70704,0.67788
2.38955,0.58772
1.36317,0.4681
0.945099,0.30864
1.57548,0.31292
1.82828,0.75726
2.76169,0.80482
0.830695,0.32952
0.841349,0.3579
1.0283,0.33118
3.23998,0.61194
1.826,0.40224
1.8891,0.53776
1.83353,0.4615
1.68583,0.32162
2.38695,0.47672
1.81036,0.56098
1.71615,0.33422
1.87255,0.39226
1.77549,0.6188
0.9054,0.4425
1.7586,0.85402
1.73267,0.6491
1.80936,0.55258
1.8541,0.53756
1.84215,0.60788
0.890775,0.17738
4.08896,0.961
0.898645,0.26942
1.89953,0.66682
0.841391,0.43096
2.02694,0.79878
1.87777,0.39842
2.012,0.40878
1.70459,0.67704
1.76727,0.7972
1.77834,0.63208
0.903783,0.45358
1.57372,0.30934
1.90652,0.48558
0.904757,0.30964
2.72832,0.79442
2.17084,0.70124
0.969166,0.22754
1.58063,0.40514
1.82834,0.2048
1.89068,0.73312
2.10567,0.51888
2.09034,0.26736
0.938712,0.21288
1.01909,0.20698
1.14366,0.47266
0.838243,0.44384
1.12265,0.20602
2.40598,0.42198
1.02359,0.39196
2.73646,0.71356
1.78405,0.4324
1.84085,0.63296
2.4189,0.60424
1.81992,0.79664
0.947031,0.30116
2.72594,0.4975
1.76491,0.59224
1.0841,0.41826
0.885937,0.13962
1.03198,0.55878
1.09544,0.40704
1.88182,0.57138
1.75121,0.54034
1.81696,0.66736
1.86134,0.28672
1.83047,0.6194
1.91924,0.61558
0.891567,0.29502
1.69725,0.6701
1.79112,0.22234
1.77614,0.2701
4.14528,0.80038
1.70065,0.6709
1.78283,0.79774
2.84509,0.4685
0.951888,0.24484
2.00377,0.57818
1.69083,0.29076
1.86973,0.27714
0.960614,0.33782
0.848525,0.36134
1.02753,0.22542
1.8627,0.75846
0.790085,0.4707
0.781759,0.39688
1.68694,0.47788
1.0728,0.21064
1.04425,0.50314
1.70388,0.48746
0.836094,0.29728
2.35417,0.60366
0.837297,0.44842
1.97123,0.80492
1.08757,0.39026
1.07191,0.30016
1.68152,0.63362
0.826759,0.18138
1.70269,0.61272
1.66614,0.54092
1.75908,0.56168
1.69095,0.55572
1.9155,0.4052
0.826759,0.23498
2.72302,0.55178
1.13596,0.31548
0.904099,0.21762
1.72049,0.6814
1.85212,0.54124
0.894902,0.1661
1.75859,0.83348
0.84554,0.47472
0.829802,0.35542
0.890732,0.37588
1.90426,0.65158
1.91679,0.8735
1.42035,0.54606
0.83908,0.35756
1.85566,0.51322
2.43505,0.6068
0.779404,0.25948
0.953904,0.41578
0.835055,0.1653
2.76657,0.73458
1.8323,0.50064
1.13919,0.43412
1.72994,0.58532
2.48628,0.57694
3.00522,0.64388
1.38147,0.5146
1.79896,0.70566
2.8983,0.77402
0.889029,0.3145
1.13664,0.36198
0.851443,0.44178
1.8449,0.58426
1.07558,0.32966
1.89349,0.43556
1.73318,0.66446
2.77422,0.90958
1.82769,0.58074
0.790085,0.40298
1.86913,0.33306
1.69729,0.6353
1.09346,0.53106
0.841158,0.2625
1.59336,0.4184
1.77804,0.6772
1.74972,0.47588
1.0911,0.48464
1.89713,0.83226
1.76844,0.6042
0.888458,0.3171
1.73002,0.5677
1.39165,0.58698
1.36209,0.47938
1.83212,0.40886
1.41025,0.2733
1.83161,0.38998
1.12407,0.29362
1.8008,0.77356
0.887512,0.27538
0.83613,0.32494
2.15161,0.68004
0.895997,0.24904
1.13562,0.4771
1.0303,0.39142
0.904086,0.43676
0.836633,0.31916
0.83497,0.33886
2.43049,0.64502
1.04137,0.47612
0.893582,0.2977
0.942719,0.2292
1.09495,0.32936
0.944315,0.10862
1.76958,0.59564
0.90551,0.24316
1.69095,0.55572
1.76152,0.60476
1.65859,0.43804
1.73612,0.59796
0.941943,0.18982
1.40602,0.26874
1.43175,0.41536
1.42524,0.41432
1.68575,0.3633
1.57921,0.38016
4.08901,0.92188
1.87807,0.76826
2.7276,0.84534
1.03258,0.33546
2.96296,0.62116
0.944338,0.24042
1.42341,0.49512
1.0258,0.37918
1.40418,0.29656
2.48315,0.60948
1.08062,0.2356
3.01471,0.8783
0.912467,0.42736
1.72887,0.8024
0.969445,0.22654
1.66904,0.21854
0.836323,0.17442
1.82836,0.758
4.05879,0.89728
1.90394,0.21836
1.50638,0.29316
1.02063,0.3366
0.963619,0.40846
1.96376,0.35462
1.86942,0.60568
0.841158,0.47192
1.07018,0.24076
1.78665,0.8125
1.71911,0.75372
1.1308,0.33712
1.41588,0.25652
0.849674,0.43682
1.08957,0.44826
0.906061,0.3801
1.70219,0.74824
0.949061,0.36966
1.71229,0.52584
0.941355,0.23242
1.71187,0.67836
2.77089,0.57178
1.88584,0.3805
1.03273,0.4547
1.67438,0.57842
1.80097,0.75492
0.960614,0.21682
1.77958,0.59216
2.83159,0.44136
1.57031,0.27534
1.02392,0.1496
1.77277,0.70666
1.69954,0.61164
1.01389,0.21708
0.894796,0.3638
1.90414,0.5245
1.82738,0.43974
1.98063,0.5419
1.02239,0.40774
4.06917,0.9459
1.9607,0.8521
1.42613,0.4167
1.36209,0.38524
1.81507,0.7559
1.41002,0.29792
1.83622,0.70136
1.40839,0.35562
1.68483,0.52776
1.78669,0.6907
1.41828,0.38574
1.87286,0.41874
0.789017,0.43572
1.59997,0.47644
1.66391,0.18158
0.771987,0.21684
2.73062,0.42498
1.80101,0.79426
1.01467,0.1406
2.53051,0.76046
1.80113,0.7866
1.80949,0.629
1.03112,0.44142
0.944944,0.32576
1.03828,0.40174
0.78073,0.34938
4.13843,0.94126
0.85169,0.52122
1.71346,0.50692
0.838363,0.3707
0.89176,0.40984
0.952536,0.34772
1.86966,0.37382
1.78267,0.815
0.945195,0.24002
1.7068,0.58296
1.41547,0.35238
1.68174,0.54808
0.952071,0.19594
1.41682,0.41476
0.843592,0.3597
1.74127,0.65346
1.8168,0.78338
1.88752,0.79664
1.82113,0.42224
0.831842,0.29844
1.58863,0.41958
1.70272,0.61224
1.66806,0.51574
1.80072,0.79612
1.687,0.46004
1.73245,0.5032
0.829003,0.26496
4.04855,0.92626
4.05904,0.91702
1.74161,0.66556
1.35903,0.4614
1.3601,0.25676
1.1299,0.23564
1.57135,0.2986
1.78405,0.63354
1.0901,0.43026
1.41814,0.3766
1.03895,0.49418
0.946962,0.32706
1.66072,0.32562
1.72279,0.66698
0.777415,0.24634
1.1302,0.36868
0.856339,0.52808
1.93737,0.66134
1.79102,0.82088
0.899774,0.32878
1.67545,0.4559
4.13569,0.9222
0.847425,0.41884
1.80584,0.19202
0.833734,0.27974
1.73166,0.54286
1.70983,0.19234
2.98448,0.69582
1.84873,0.50098
1.11951,0.23858
1.85854,0.63398
1.07316,0.30248
1.78764,0.53326
2.70704,0.67788
1.7486,0.76816
1.85868,0.42816
2.11018,0.68222
1.73865,0.73836
0.896148,0.3788
1.88643,0.53162
2.88304,0.89466
1.72169,0.70428
1.73267,0.68736
0.837297,0.16158
1.03725,0.44232
1.70758,0.50446
2.04353,0.53726
1.14366,0.47266
0.938667,0.23638
2.49837,0.55334
2.0183,0.38066
1.96078,0.53834
1.36007,0.29528
2.39064,0.33804
2.90366,0.92272
1.4046,0.32324
0.791894,0.45546
1.73002,0.51696
1.364,0.38708
1.7486,0.82142
1.91346,0.5356
2.39618,0.64334
1.66813,0.6019
1.35809,0.50072
1.13637,0.422
0.842288,0.30664
1.69647,0.66636
1.69655,0.66646
0.780813,0.18326
0.889478,0.31024
1.67631,0.25584
1.65841,0.51394
1.88657,0.82802
1.78552,0.7752
2.73269,0.59856
1.57664,0.3755
1.85123,0.37824
1.82834,0.2048
1.72295,0.76296
1.74267,0.6037
1.87936,0.62362
0.943772,0.18928
1.94714,0.82568
1.66606,0.42032
1.88724,0.45228
1.70466,0.47672
0.899966,0.4395
1.69321,0.66838
1.77196,0.59124
0.945099,0.30864
1.14364,0.22536
2.02432,0.48476
0.955964,0.20716
1.88606,0.35332
1.70331,0.64708
0.887704,0.29798
0.939658,0.2581
1.35809,0.26782
1.66885,0.25694
1.77007,0.55804
5.81946,0.97448
1.75001,0.76698
1.86038,0.79334
1.81401,0.57402
0.935528,0.1197
5.12359,0.94922
0.889681,0.217
1.08689,0.3416
1.72683,0.55086
1.93333,0.61196
1.13367,0.25676
1.75867,0.84746
2.38725,0.48174
1.35394,0.45266
1.87974,0.41746
1.10001,0.5143
1.66208,0.5517
0.888356,0.30736
0.938667,0.14772
