,class_id,day_week,time_day,Building,num_students,Friends
4709,122420,F,15.0,Danforth Ctr,0,0
4715,122426,F,16.0,Danforth Ctr,0,0
4721,122432,F,17.0,Danforth Ctr,0,0
4727,122438,F,18.0,Danforth Ctr,0,0
4733,122444,F,19.0,Danforth Ctr,0,0
4739,122450,F,20.0,Danforth Ctr,0,0
4740,122451,M,7.0,Duncker,0,0
4746,122457,M,8.0,Duncker,0,0
4752,122463,M,9.0,Duncker,0,0
4758,122469,M,10.0,Duncker,20,0
4764,122475,M,11.0,Duncker,0,0
4770,122481,M,12.0,Duncker,0,0
4776,122487,M,13.0,Duncker,128,0
4782,122493,M,14.0,Duncker,39,0
4788,122499,M,15.0,Duncker,51,0
4794,122505,M,16.0,Duncker,37,0
4800,122511,M,17.0,Duncker,0,0
4806,122517,M,18.0,Duncker,29,0
4812,122523,M,19.0,Duncker,29,0
4818,122529,M,20.0,Duncker,29,0
4819,122530,T,7.0,Duncker,0,0
4825,122536,T,8.0,Duncker,0,0
4831,122542,T,9.0,Duncker,0,0
4837,122548,T,10.0,Duncker,82,0
4843,122554,T,11.0,Duncker,82,0
4849,122560,T,12.0,Duncker,0,0
4855,122566,T,13.0,Duncker,0,0
4861,122572,T,14.0,Duncker,0,0
4867,122578,T,15.0,Duncker,51,0
4873,122584,T,16.0,Duncker,0,0
4879,122590,T,17.0,Duncker,0,0
4885,122596,T,18.0,Duncker,59,0
4891,122602,T,19.0,Duncker,59,0
4897,122608,T,20.0,Duncker,59,0
4898,122609,W,7.0,Duncker,0,0
4904,122615,W,8.0,Duncker,0,0
4910,122621,W,9.0,Duncker,0,0
4916,122627,W,10.0,Duncker,20,0
4922,122633,W,11.0,Duncker,0,0
4928,122639,W,12.0,Duncker,0,0
4934,122645,W,13.0,Duncker,128,0
4940,122651,W,14.0,Duncker,10,0
4946,122657,W,15.0,Duncker,110,0
4952,122663,W,16.0,Duncker,24,0
4958,122669,W,17.0,Duncker,24,0
4964,122675,W,18.0,Duncker,0,0
4970,122681,W,19.0,Duncker,0,0
4976,122687,W,20.0,Duncker,0,0
4977,122688,H,7.0,Duncker,0,0
4983,122694,H,8.0,Duncker,0,0
4989,122700,H,9.0,Duncker,0,0
4995,122706,H,10.0,Duncker,82,0
5001,122712,H,11.0,Duncker,82,0
5007,122718,H,12.0,Duncker,0,0
5013,122724,H,13.0,Duncker,0,0
5019,122730,H,14.0,Duncker,0,0
5025,122736,H,15.0,Duncker,51,0
5031,122742,H,16.0,Duncker,0,0
5037,122748,H,17.0,Duncker,0,0
5043,122754,H,18.0,Duncker,0,0
5049,122760,H,19.0,Duncker,0,0
5055,122766,H,20.0,Duncker,0,0
5056,122767,F,7.0,Duncker,0,0
5062,122773,F,8.0,Duncker,0,0
5068,122779,F,9.0,Duncker,0,0
5074,122785,F,10.0,Duncker,20,0
5080,122791,F,11.0,Duncker,0,0
5086,122797,F,12.0,Duncker,0,0
5092,122803,F,13.0,Duncker,118,0
5098,122809,F,14.0,Duncker,0,0
5104,122815,F,15.0,Duncker,14,0
5110,122821,F,16.0,Duncker,0,0
5116,122827,F,17.0,Duncker,0,0
5122,122833,F,18.0,Duncker,0,0
5128,122839,F,19.0,Duncker,0,0
5134,122845,F,20.0,Duncker,0,0
5135,122846,M,7.0,Eads,0,0
5141,122852,M,8.0,Eads,0,0
5147,122858,M,9.0,Eads,57,0
5153,122864,M,10.0,Eads,281,0
5159,122870,M,11.0,Eads,195,0
5165,122876,M,12.0,Eads,57,0
5171,122882,M,13.0,Eads,262,0
5177,122888,M,14.0,Eads,275,0
5183,122894,M,15.0,Eads,192,0
5189,122900,M,16.0,Eads,147,0
5195,122906,M,17.0,Eads,143,0
5201,122912,M,18.0,Eads,37,0
5207,122918,M,19.0,Eads,42,0
5213,122924,M,20.0,Eads,42,0
5214,122925,T,7.0,Eads,0,0
5220,122931,T,8.0,Eads,0,0
5226,122937,T,9.0,Eads,75,0
5232,122943,T,10.0,Eads,266,0
5238,122949,T,11.0,Eads,226,0
5244,122955,T,12.0,Eads,311,0
5250,122961,T,13.0,Eads,256,0
5256,122967,T,14.0,Eads,256,0
5262,122973,T,15.0,Eads,217,0
5268,122979,T,16.0,Eads,160,0
5274,122985,T,17.0,Eads,127,0
5280,122991,T,18.0,Eads,57,0
5286,122997,T,19.0,Eads,38,0
5292,123003,T,20.0,Eads,0,0
5293,123004,W,7.0,Eads,0,0
5299,123010,W,8.0,Eads,0,0
5305,123016,W,9.0,Eads,57,0
5311,123022,W,10.0,Eads,263,0
5317,123028,W,11.0,Eads,195,0
5323,123034,W,12.0,Eads,57,0
5329,123040,W,13.0,Eads,262,0
5335,123046,W,14.0,Eads,259,0
5341,123052,W,15.0,Eads,165,0
5347,123058,W,16.0,Eads,143,0
5353,123064,W,17.0,Eads,93,0
5359,123070,W,18.0,Eads,23,0
5365,123076,W,19.0,Eads,11,0
5371,123082,W,20.0,Eads,11,0
5372,123083,H,7.0,Eads,0,0
5378,123089,H,8.0,Eads,0,0
5384,123095,H,9.0,Eads,78,0
5390,123101,H,10.0,Eads,266,0
5396,123107,H,11.0,Eads,226,0
5402,123113,H,12.0,Eads,311,0
5408,123119,H,13.0,Eads,202,0
5414,123125,H,14.0,Eads,202,0
5420,123131,H,15.0,Eads,129,0
5426,123137,H,16.0,Eads,163,0
5432,123143,H,17.0,Eads,135,0
5438,123149,H,18.0,Eads,24,0
5444,123155,H,19.0,Eads,5,0
5450,123161,H,20.0,Eads,0,0
5451,123162,F,7.0,Eads,0,0
5457,123168,F,8.0,Eads,0,0
5463,123174,F,9.0,Eads,57,0
5469,123180,F,10.0,Eads,224,0
5475,123186,F,11.0,Eads,173,0
5481,123192,F,12.0,Eads,89,0
5487,123198,F,13.0,Eads,41,0
5493,123204,F,14.0,Eads,19,0
5499,123210,F,15.0,Eads,128,0
5505,123216,F,16.0,Eads,35,0
5511,123222,F,17.0,Eads,0,0
5517,123228,F,18.0,Eads,0,0
5523,123234,F,19.0,Eads,0,0
5529,123240,F,20.0,Eads,0,0
5530,123241,M,7.0,Givens,0,0
5536,123247,M,8.0,Givens,0,0
5542,123253,M,9.0,Givens,0,0
5548,123259,M,10.0,Givens,0,0
5554,123265,M,11.0,Givens,0,0
5560,123271,M,12.0,Givens,47,0
5566,123277,M,13.0,Givens,0,0
5572,123283,M,14.0,Givens,0,0
5578,123289,M,15.0,Givens,0,0
5584,123295,M,16.0,Givens,0,0
5590,123301,M,17.0,Givens,0,0
5596,123307,M,18.0,Givens,8,0
5602,123313,M,19.0,Givens,8,0
5608,123319,M,20.0,Givens,8,0
5609,123320,T,7.0,Givens,0,0
5615,123326,T,8.0,Givens,0,0
5621,123332,T,9.0,Givens,5,0
5627,123338,T,10.0,Givens,0,0
5633,123344,T,11.0,Givens,0,0
5639,123350,T,12.0,Givens,50,0
5645,123356,T,13.0,Givens,62,0
5651,123362,T,14.0,Givens,133,0
5657,123368,T,15.0,Givens,143,0
5663,123374,T,16.0,Givens,132,0
5669,123380,T,17.0,Givens,132,0
5675,123386,T,18.0,Givens,0,0
5681,123392,T,19.0,Givens,0,0
5687,123398,T,20.0,Givens,0,0
5688,123399,W,7.0,Givens,0,0
5694,123405,W,8.0,Givens,0,0
5700,123411,W,9.0,Givens,7,0
5706,123417,W,10.0,Givens,7,0
5712,123423,W,11.0,Givens,7,0
5718,123429,W,12.0,Givens,47,0
5724,123435,W,13.0,Givens,0,0
5730,123441,W,14.0,Givens,0,0
5736,123447,W,15.0,Givens,0,0
5742,123453,W,16.0,Givens,0,0
5748,123459,W,17.0,Givens,4,0
5754,123465,W,18.0,Givens,14,0
5760,123471,W,19.0,Givens,14,0
5766,123477,W,20.0,Givens,14,0
5767,123478,H,7.0,Givens,0,0
5773,123484,H,8.0,Givens,0,0
5779,123490,H,9.0,Givens,5,0
5785,123496,H,10.0,Givens,0,0
5791,123502,H,11.0,Givens,0,0
5797,123508,H,12.0,Givens,50,0
5803,123514,H,13.0,Givens,51,0
5809,123520,H,14.0,Givens,122,0
5815,123526,H,15.0,Givens,122,0
5821,123532,H,16.0,Givens,122,0
5827,123538,H,17.0,Givens,122,0
5833,123544,H,18.0,Givens,23,0
5839,123550,H,19.0,Givens,23,0
5845,123556,H,20.0,Givens,23,0
5846,123557,F,7.0,Givens,0,0
5852,123563,F,8.0,Givens,0,0
5858,123569,F,9.0,Givens,32,0
5864,123575,F,10.0,Givens,32,0
5870,123581,F,11.0,Givens,57,0
5876,123587,F,12.0,Givens,0,0
5882,123593,F,13.0,Givens,48,0
5888,123599,F,14.0,Givens,122,0
5894,123605,F,15.0,Givens,122,0
5900,123611,F,16.0,Givens,74,0
5906,123617,F,17.0,Givens,0,0
5912,123623,F,18.0,Givens,0,0
5918,123629,F,19.0,Givens,0,0
5924,123635,F,20.0,Givens,0,0
5925,123636,M,7.0,Green Hall,0,0
5931,123642,M,8.0,Green Hall,0,0
5937,123648,M,9.0,Green Hall,0,0
5943,123654,M,10.0,Green Hall,0,0
5949,123660,M,11.0,Green Hall,0,0
5955,123666,M,12.0,Green Hall,0,0
5961,123672,M,13.0,Green Hall,0,0
5967,123678,M,14.0,Green Hall,0,0
5973,123684,M,15.0,Green Hall,0,0
5979,123690,M,16.0,Green Hall,0,0
5985,123696,M,17.0,Green Hall,0,0
5991,123702,M,18.0,Green Hall,0,0
5997,123708,M,19.0,Green Hall,0,0
6003,123714,M,20.0,Green Hall,0,0
6004,123715,T,7.0,Green Hall,0,0
6010,123721,T,8.0,Green Hall,0,0
6016,123727,T,9.0,Green Hall,0,0
6022,123733,T,10.0,Green Hall,28,0
6028,123739,T,11.0,Green Hall,43,0
6034,123745,T,12.0,Green Hall,15,0
6040,123751,T,13.0,Green Hall,0,0
6046,123757,T,14.0,Green Hall,0,0
6052,123763,T,15.0,Green Hall,0,0
6058,123769,T,16.0,Green Hall,0,0
6064,123775,T,17.0,Green Hall,0,0
6070,123781,T,18.0,Green Hall,36,0
6076,123787,T,19.0,Green Hall,36,0
6082,123793,T,20.0,Green Hall,36,0
6083,123794,W,7.0,Green Hall,0,0
6089,123800,W,8.0,Green Hall,0,0
6095,123806,W,9.0,Green Hall,0,0
6101,123812,W,10.0,Green Hall,0,0
6107,123818,W,11.0,Green Hall,0,0
6113,123824,W,12.0,Green Hall,0,0
6119,123830,W,13.0,Green Hall,0,0
6125,123836,W,14.0,Green Hall,0,0
6131,123842,W,15.0,Green Hall,0,0
6137,123848,W,16.0,Green Hall,0,0
6143,123854,W,17.0,Green Hall,0,0
6149,123860,W,18.0,Green Hall,0,0
6155,123866,W,19.0,Green Hall,0,0
6161,123872,W,20.0,Green Hall,0,0
6162,123873,H,7.0,Green Hall,0,0
6168,123879,H,8.0,Green Hall,0,0
6174,123885,H,9.0,Green Hall,0,0
6180,123891,H,10.0,Green Hall,28,0
6186,123897,H,11.0,Green Hall,43,0
6192,123903,H,12.0,Green Hall,15,0
6198,123909,H,13.0,Green Hall,0,0
6204,123915,H,14.0,Green Hall,0,0
6210,123921,H,15.0,Green Hall,0,0
6216,123927,H,16.0,Green Hall,0,0
6222,123933,H,17.0,Green Hall,0,0
6228,123939,H,18.0,Green Hall,12,0
6234,123945,H,19.0,Green Hall,12,0
6240,123951,H,20.0,Green Hall,12,0
6241,123952,F,7.0,Green Hall,0,0
6247,123958,F,8.0,Green Hall,0,0
6253,123964,F,9.0,Green Hall,44,0
6259,123970,F,10.0,Green Hall,182,0
6265,123976,F,11.0,Green Hall,0,0
6271,123982,F,12.0,Green Hall,0,0
6277,123988,F,13.0,Green Hall,0,0
6283,123994,F,14.0,Green Hall,0,0
6289,124000,F,15.0,Green Hall,0,0
6295,124006,F,16.0,Green Hall,0,0
6301,124012,F,17.0,Green Hall,0,0
6307,124018,F,18.0,Green Hall,0,0
6313,124024,F,19.0,Green Hall,0,0
6319,124030,F,20.0,Green Hall,0,0
6320,124031,M,7.0,Hillman,0,0
6326,124037,M,8.0,Hillman,0,0
6332,124043,M,9.0,Hillman,123,0
6338,124049,M,10.0,Hillman,249,0
6344,124055,M,11.0,Hillman,249,0
6350,124061,M,12.0,Hillman,123,0
6356,124067,M,13.0,Hillman,190,0
6362,124073,M,14.0,Hillman,201,0
6368,124079,M,15.0,Hillman,216,0
6374,124085,M,16.0,Hillman,49,0
6380,124091,M,17.0,Hillman,11,0
6386,124097,M,18.0,Hillman,32,0
6392,124103,M,19.0,Hillman,32,0
6398,124109,M,20.0,Hillman,32,0
6399,124110,T,7.0,Hillman,0,0
6405,124116,T,8.0,Hillman,0,0
6411,124122,T,9.0,Hillman,149,0
6417,124128,T,10.0,Hillman,194,0
6423,124134,T,11.0,Hillman,194,0
6429,124140,T,12.0,Hillman,114,0
6435,124146,T,13.0,Hillman,116,0
6441,124152,T,14.0,Hillman,116,0
6447,124158,T,15.0,Hillman,180,0
6453,124164,T,16.0,Hillman,69,0
6459,124170,T,17.0,Hillman,0,0
6465,124176,T,18.0,Hillman,53,0
6471,124182,T,19.0,Hillman,53,0
6477,124188,T,20.0,Hillman,53,0
6478,124189,W,7.0,Hillman,0,0
6484,124195,W,8.0,Hillman,0,0
6490,124201,W,9.0,Hillman,86,0
6496,124207,W,10.0,Hillman,212,0
6502,124213,W,11.0,Hillman,212,0
6508,124219,W,12.0,Hillman,86,0
6514,124225,W,13.0,Hillman,190,0
6520,124231,W,14.0,Hillman,190,0
6526,124237,W,15.0,Hillman,205,0
6532,124243,W,16.0,Hillman,38,0
6538,124249,W,17.0,Hillman,0,0
6544,124255,W,18.0,Hillman,0,0
6550,124261,W,19.0,Hillman,0,0
6556,124267,W,20.0,Hillman,0,0
6557,124268,H,7.0,Hillman,0,0
6563,124274,H,8.0,Hillman,0,0
6569,124280,H,9.0,Hillman,139,0
6575,124286,H,10.0,Hillman,184,0
6581,124292,H,11.0,Hillman,184,0
6587,124298,H,12.0,Hillman,104,0
6593,124304,H,13.0,Hillman,169,0
6599,124310,H,14.0,Hillman,169,0
6605,124316,H,15.0,Hillman,215,0
6611,124322,H,16.0,Hillman,122,0
6617,124328,H,17.0,Hillman,0,0
6623,124334,H,18.0,Hillman,23,0
6629,124340,H,19.0,Hillman,23,0
6635,124346,H,20.0,Hillman,23,0
6636,124347,F,7.0,Hillman,0,0
6642,124353,F,8.0,Hillman,28,0
6648,124359,F,9.0,Hillman,62,0
6654,124365,F,10.0,Hillman,62,0
6660,124371,F,11.0,Hillman,62,0
6666,124377,F,12.0,Hillman,62,0
6672,124383,F,13.0,Hillman,55,0
6678,124389,F,14.0,Hillman,150,0
6684,124395,F,15.0,Hillman,67,0
6690,124401,F,16.0,Hillman,62,0
6696,124407,F,17.0,Hillman,44,0
6702,124413,F,18.0,Hillman,0,0
6708,124419,F,19.0,Hillman,0,0
6714,124425,F,20.0,Hillman,0,0
6715,124426,M,7.0,January Hall,0,0
6721,124432,M,8.0,January Hall,0,0
6727,124438,M,9.0,January Hall,4,0
6733,124444,M,10.0,January Hall,46,0
6739,124450,M,11.0,January Hall,71,0
6745,124456,M,12.0,January Hall,9,0
6751,124462,M,13.0,January Hall,3,0
6757,124468,M,14.0,January Hall,3,0
6763,124474,M,15.0,January Hall,15,0
6769,124480,M,16.0,January Hall,32,0
6775,124486,M,17.0,January Hall,32,0
6781,124492,M,18.0,January Hall,20,0
6787,124498,M,19.0,January Hall,0,0
6793,124504,M,20.0,January Hall,0,0
6794,124505,T,7.0,January Hall,0,0
6800,124511,T,8.0,January Hall,0,0
6806,124517,T,9.0,January Hall,38,0
6812,124523,T,10.0,January Hall,51,0
6818,124529,T,11.0,January Hall,64,0
6824,124535,T,12.0,January Hall,76,0
6830,124541,T,13.0,January Hall,6,0
6836,124547,T,14.0,January Hall,6,0
6842,124553,T,15.0,January Hall,181,0
6848,124559,T,16.0,January Hall,131,0
6854,124565,T,17.0,January Hall,131,0
6860,124571,T,18.0,January Hall,0,0
6866,124577,T,19.0,January Hall,0,0
6872,124583,T,20.0,January Hall,0,0
6873,124584,W,7.0,January Hall,0,0
6879,124590,W,8.0,January Hall,0,0
6885,124596,W,9.0,January Hall,4,0
6891,124602,W,10.0,January Hall,46,0
6897,124608,W,11.0,January Hall,77,0
6903,124614,W,12.0,January Hall,9,0
6909,124620,W,13.0,January Hall,3,0
6915,124626,W,14.0,January Hall,3,0
6921,124632,W,15.0,January Hall,15,0
6927,124638,W,16.0,January Hall,12,0
6933,124644,W,17.0,January Hall,12,0
6939,124650,W,18.0,January Hall,0,0
6945,124656,W,19.0,January Hall,0,0
6951,124662,W,20.0,January Hall,0,0
6952,124663,H,7.0,January Hall,0,0
6958,124669,H,8.0,January Hall,0,0
6964,124675,H,9.0,January Hall,38,0
6970,124681,H,10.0,January Hall,51,0
6976,124687,H,11.0,January Hall,64,0
6982,124693,H,12.0,January Hall,76,0
6988,124699,H,13.0,January Hall,6,0
6994,124705,H,14.0,January Hall,6,0
7000,124711,H,15.0,January Hall,187,0
7006,124717,H,16.0,January Hall,94,0
7012,124723,H,17.0,January Hall,94,0
7018,124729,H,18.0,January Hall,0,0
7024,124735,H,19.0,January Hall,0,0
7030,124741,H,20.0,January Hall,0,0
7031,124742,F,7.0,January Hall,0,0
7037,124748,F,8.0,January Hall,0,0
7043,124754,F,9.0,January Hall,4,0
7049,124760,F,10.0,January Hall,36,0
7055,124766,F,11.0,January Hall,69,0
7061,124772,F,12.0,January Hall,0,0
7067,124778,F,13.0,January Hall,0,0
7073,124784,F,14.0,January Hall,0,0
7079,124790,F,15.0,January Hall,68,0
7085,124796,F,16.0,January Hall,59,0
7091,124802,F,17.0,January Hall,0,0
7097,124808,F,18.0,January Hall,0,0
7103,124814,F,19.0,January Hall,0,0
7109,124820,F,20.0,January Hall,0,0
7110,124821,M,7.0,Jubel,0,0
7116,124827,M,8.0,Jubel,0,0
7122,124833,M,9.0,Jubel,48,0
7128,124839,M,10.0,Jubel,85,0
7134,124845,M,11.0,Jubel,87,0
7140,124851,M,12.0,Jubel,0,0
7146,124857,M,13.0,Jubel,59,0
7152,124863,M,14.0,Jubel,59,0
7158,124869,M,15.0,Jubel,21,0
7164,124875,M,16.0,Jubel,9,0
7170,124881,M,17.0,Jubel,9,0
7176,124887,M,18.0,Jubel,10,0
7182,124893,M,19.0,Jubel,10,0
7188,124899,M,20.0,Jubel,0,0
7189,124900,T,7.0,Jubel,0,0
7195,124906,T,8.0,Jubel,0,0
7201,124912,T,9.0,Jubel,27,0
7207,124918,T,10.0,Jubel,50,0
7213,124924,T,11.0,Jubel,50,0
7219,124930,T,12.0,Jubel,73,0
7225,124936,T,13.0,Jubel,108,0
7231,124942,T,14.0,Jubel,108,0
7237,124948,T,15.0,Jubel,41,0
7243,124954,T,16.0,Jubel,24,0
7249,124960,T,17.0,Jubel,24,0
7255,124966,T,18.0,Jubel,67,0
7261,124972,T,19.0,Jubel,67,0
7267,124978,T,20.0,Jubel,0,0
7268,124979,W,7.0,Jubel,0,0
7274,124985,W,8.0,Jubel,0,0
7280,124991,W,9.0,Jubel,48,0
7286,124997,W,10.0,Jubel,85,0
7292,125003,W,11.0,Jubel,87,0
7298,125009,W,12.0,Jubel,0,0
7304,125015,W,13.0,Jubel,68,0
7310,125021,W,14.0,Jubel,68,0
7316,125027,W,15.0,Jubel,21,0
7322,125033,W,16.0,Jubel,9,0
7328,125039,W,17.0,Jubel,9,0
7334,125045,W,18.0,Jubel,10,0
7340,125051,W,19.0,Jubel,10,0
7346,125057,W,20.0,Jubel,0,0
7347,125058,H,7.0,Jubel,0,0
7353,125064,H,8.0,Jubel,0,0
7359,125070,H,9.0,Jubel,27,0
7365,125076,H,10.0,Jubel,50,0
7371,125082,H,11.0,Jubel,50,0
7377,125088,H,12.0,Jubel,87,0
7383,125094,H,13.0,Jubel,104,0
7389,125100,H,14.0,Jubel,104,0
7395,125106,H,15.0,Jubel,41,0
7401,125112,H,16.0,Jubel,24,0
7407,125118,H,17.0,Jubel,24,0
7413,125124,H,18.0,Jubel,67,0
7419,125130,H,19.0,Jubel,67,0
7425,125136,H,20.0,Jubel,0,0
7426,125137,F,7.0,Jubel,0,0
7432,125143,F,8.0,Jubel,0,0
7438,125149,F,9.0,Jubel,51,0
7444,125155,F,10.0,Jubel,85,0
7450,125161,F,11.0,Jubel,87,0
7456,125167,F,12.0,Jubel,0,0
7462,125173,F,13.0,Jubel,0,0
7468,125179,F,14.0,Jubel,0,0
7474,125185,F,15.0,Jubel,0,0
7480,125191,F,16.0,Jubel,0,0
7486,125197,F,17.0,Jubel,0,0
7492,125203,F,18.0,Jubel,0,0
7498,125209,F,19.0,Jubel,0,0
7504,125215,F,20.0,Jubel,0,0
7505,125216,M,7.0,Kemper,0,0
7511,125222,M,8.0,Kemper,0,0
7517,125228,M,9.0,Kemper,0,0
7523,125234,M,10.0,Kemper,24,0
7529,125240,M,11.0,Kemper,24,0
7535,125246,M,12.0,Kemper,58,0
7541,125252,M,13.0,Kemper,78,0
7547,125258,M,14.0,Kemper,78,0
7553,125264,M,15.0,Kemper,30,0
7559,125270,M,16.0,Kemper,10,0
7565,125276,M,17.0,Kemper,10,0
7571,125282,M,18.0,Kemper,0,0
7577,125288,M,19.0,Kemper,0,0
7583,125294,M,20.0,Kemper,0,0
7584,125295,T,7.0,Kemper,0,0
7590,125301,T,8.0,Kemper,0,0
7596,125307,T,9.0,Kemper,60,0
7602,125313,T,10.0,Kemper,60,0
7608,125319,T,11.0,Kemper,60,0
7614,125325,T,12.0,Kemper,28,0
7620,125331,T,13.0,Kemper,60,0
7626,125337,T,14.0,Kemper,60,0
7632,125343,T,15.0,Kemper,30,0
7638,125349,T,16.0,Kemper,39,0
7644,125355,T,17.0,Kemper,39,0
7650,125361,T,18.0,Kemper,39,0
7656,125367,T,19.0,Kemper,0,0
7662,125373,T,20.0,Kemper,0,0
7663,125374,W,7.0,Kemper,0,0
7669,125380,W,8.0,Kemper,0,0
7675,125386,W,9.0,Kemper,0,0
7681,125392,W,10.0,Kemper,50,0
7687,125398,W,11.0,Kemper,50,0
7693,125404,W,12.0,Kemper,84,0
7699,125410,W,13.0,Kemper,78,0
7705,125416,W,14.0,Kemper,78,0
7711,125422,W,15.0,Kemper,30,0
7717,125428,W,16.0,Kemper,10,0
7723,125434,W,17.0,Kemper,10,0
7729,125440,W,18.0,Kemper,0,0
7735,125446,W,19.0,Kemper,0,0
7741,125452,W,20.0,Kemper,0,0
7742,125453,H,7.0,Kemper,0,0
7748,125459,H,8.0,Kemper,0,0
7754,125465,H,9.0,Kemper,60,0
7760,125471,H,10.0,Kemper,60,0
7766,125477,H,11.0,Kemper,60,0
7772,125483,H,12.0,Kemper,28,0
7778,125489,H,13.0,Kemper,60,0
7784,125495,H,14.0,Kemper,60,0
7790,125501,H,15.0,Kemper,52,0
7796,125507,H,16.0,Kemper,22,0
7802,125513,H,17.0,Kemper,22,0
7808,125519,H,18.0,Kemper,0,0
7814,125525,H,19.0,Kemper,0,0
7820,125531,H,20.0,Kemper,0,0
7821,125532,F,7.0,Kemper,0,0
7827,125538,F,8.0,Kemper,0,0
7833,125544,F,9.0,Kemper,0,0
7839,125550,F,10.0,Kemper,0,0
7845,125556,F,11.0,Kemper,0,0
7851,125562,F,12.0,Kemper,0,0
7857,125568,F,13.0,Kemper,0,0
7863,125574,F,14.0,Kemper,0,0
7869,125580,F,15.0,Kemper,0,0
7875,125586,F,16.0,Kemper,0,0
7881,125592,F,17.0,Kemper,0,0
7887,125598,F,18.0,Kemper,0,0
7893,125604,F,19.0,Kemper,0,0
7899,125610,F,20.0,Kemper,0,0
7900,125611,M,7.0,Life Sciences,0,0
7906,125617,M,8.0,Life Sciences,0,0
7912,125623,M,9.0,Life Sciences,10,0
7918,125629,M,10.0,Life Sciences,5,0
7924,125635,M,11.0,Life Sciences,5,0
7930,125641,M,12.0,Life Sciences,0,0
7936,125647,M,13.0,Life Sciences,28,0
7942,125653,M,14.0,Life Sciences,0,0
7948,125659,M,15.0,Life Sciences,42,0
7954,125665,M,16.0,Life Sciences,26,0
7960,125671,M,17.0,Life Sciences,0,0
7966,125677,M,18.0,Life Sciences,0,0
7972,125683,M,19.0,Life Sciences,0,0
7978,125689,M,20.0,Life Sciences,0,0
7979,125690,T,7.0,Life Sciences,0,0
7985,125696,T,8.0,Life Sciences,0,0
7991,125702,T,9.0,Life Sciences,0,0
7997,125708,T,10.0,Life Sciences,32,0
8003,125714,T,11.0,Life Sciences,32,0
8009,125720,T,12.0,Life Sciences,0,0
8015,125726,T,13.0,Life Sciences,15,0
8021,125732,T,14.0,Life Sciences,0,0
8027,125738,T,15.0,Life Sciences,0,0
8033,125744,T,16.0,Life Sciences,30,0
8039,125750,T,17.0,Life Sciences,0,0
8045,125756,T,18.0,Life Sciences,0,0
8051,125762,T,19.0,Life Sciences,0,0
8057,125768,T,20.0,Life Sciences,0,0
8058,125769,W,7.0,Life Sciences,0,0
8064,125775,W,8.0,Life Sciences,0,0
8070,125781,W,9.0,Life Sciences,10,0
8076,125787,W,10.0,Life Sciences,5,0
8082,125793,W,11.0,Life Sciences,5,0
8088,125799,W,12.0,Life Sciences,0,0
8094,125805,W,13.0,Life Sciences,38,0
8100,125811,W,14.0,Life Sciences,10,0
8106,125817,W,15.0,Life Sciences,42,0
8112,125823,W,16.0,Life Sciences,26,0
8118,125829,W,17.0,Life Sciences,0,0
8124,125835,W,18.0,Life Sciences,0,0
8130,125841,W,19.0,Life Sciences,0,0
8136,125847,W,20.0,Life Sciences,0,0
8137,125848,H,7.0,Life Sciences,0,0
8143,125854,H,8.0,Life Sciences,0,0
8149,125860,H,9.0,Life Sciences,0,0
8155,125866,H,10.0,Life Sciences,32,0
8161,125872,H,11.0,Life Sciences,32,0
8167,125878,H,12.0,Life Sciences,0,0
8173,125884,H,13.0,Life Sciences,28,0
8179,125890,H,14.0,Life Sciences,0,0
8185,125896,H,15.0,Life Sciences,0,0
8191,125902,H,16.0,Life Sciences,0,0
8197,125908,H,17.0,Life Sciences,0,0
8203,125914,H,18.0,Life Sciences,0,0
8209,125920,H,19.0,Life Sciences,0,0
8215,125926,H,20.0,Life Sciences,0,0
8216,125927,F,7.0,Life Sciences,0,0
8222,125933,F,8.0,Life Sciences,0,0
8228,125939,F,9.0,Life Sciences,10,0
8234,125945,F,10.0,Life Sciences,0,0
8240,125951,F,11.0,Life Sciences,0,0
8246,125957,F,12.0,Life Sciences,0,0
8252,125963,F,13.0,Life Sciences,87,0
8258,125969,F,14.0,Life Sciences,0,0
8264,125975,F,15.0,Life Sciences,16,0
8270,125981,F,16.0,Life Sciences,0,0
8276,125987,F,17.0,Life Sciences,0,0
8282,125993,F,18.0,Life Sciences,0,0
8288,125999,F,19.0,Life Sciences,0,0
8294,126005,F,20.0,Life Sciences,0,0
8295,126006,M,7.0,Lopata Hall,0,0
8301,126012,M,8.0,Lopata Hall,0,0
8307,126018,M,9.0,Lopata Hall,13,0
8313,126024,M,10.0,Lopata Hall,34,0
8319,126030,M,11.0,Lopata Hall,82,0
8325,126036,M,12.0,Lopata Hall,57,0
8331,126042,M,13.0,Lopata Hall,43,0
8337,126048,M,14.0,Lopata Hall,40,0
8343,126054,M,15.0,Lopata Hall,189,0
8349,126060,M,16.0,Lopata Hall,152,0
8355,126066,M,17.0,Lopata Hall,152,0
8361,126072,M,18.0,Lopata Hall,9,0
8367,126078,M,19.0,Lopata Hall,9,0
8373,126084,M,20.0,Lopata Hall,9,0
8374,126085,T,7.0,Lopata Hall,0,0
8380,126091,T,8.0,Lopata Hall,0,0
8386,126097,T,9.0,Lopata Hall,9,0
8392,126103,T,10.0,Lopata Hall,87,0
8398,126109,T,11.0,Lopata Hall,37,0
8404,126115,T,12.0,Lopata Hall,17,0
8410,126121,T,13.0,Lopata Hall,76,0
